Date,Frequency
2015-10-18 23:50,50.0138
2015-10-18 23:50,50.0118
2015-10-18 23:50,50.0073
2015-10-18 23:50,50.0041
2015-10-18 23:50,50.0009
2015-10-18 23:50,49.9978
2015-10-18 23:50,49.9963
2015-10-18 23:50,49.9941
2015-10-18 23:50,49.9925
2015-10-18 23:50,49.9892
2015-10-18 23:50,49.9871
2015-10-18 23:50,49.9841
2015-10-18 23:50,49.9865
2015-10-18 23:50,49.9912
2015-10-18 23:50,49.9897
2015-10-18 23:50,49.9896
2015-10-18 23:50,49.9876
2015-10-18 23:50,49.9853
2015-10-18 23:50,49.983
2015-10-18 23:50,49.9781
2015-10-18 23:50,49.9723
2015-10-18 23:50,49.9651
2015-10-18 23:50,49.9643
2015-10-18 23:50,49.963
2015-10-18 23:50,49.961
2015-10-18 23:50,49.9621
2015-10-18 23:50,49.9606
2015-10-18 23:50,49.9607
2015-10-18 23:50,49.9599
2015-10-18 23:50,49.9603
2015-10-18 23:50,49.9595
2015-10-18 23:50,49.9598
2015-10-18 23:50,49.9639
2015-10-18 23:50,49.9665
2015-10-18 23:50,49.9669
2015-10-18 23:50,49.9679
2015-10-18 23:50,49.9726
2015-10-18 23:50,49.9761
2015-10-18 23:50,49.9783
2015-10-18 23:51,49.9806
2015-10-18 23:51,49.9817
2015-10-18 23:51,49.9865
2015-10-18 23:51,49.9901
2015-10-18 23:51,49.9912
2015-10-18 23:51,49.9952
2015-10-18 23:51,49.9964
2015-10-18 23:51,50.0012
2015-10-18 23:51,50.0069
2015-10-18 23:51,50.0088
2015-10-18 23:51,50.0114
2015-10-18 23:51,50.0159
2015-10-18 23:51,50.0159
2015-10-18 23:51,50.0205
2015-10-18 23:51,50.0195
2015-10-18 23:51,50.0196
2015-10-18 23:51,50.0185
2015-10-18 23:51,50.0164
2015-10-18 23:51,50.0169
2015-10-18 23:51,50.0155
2015-10-18 23:51,50.0153
2015-10-18 23:51,50.0167
2015-10-18 23:51,50.0186
2015-10-18 23:51,50.0201
2015-10-18 23:51,50.02
2015-10-18 23:51,50.0221
2015-10-18 23:51,50.0213
2015-10-18 23:51,50.0244
2015-10-18 23:51,50.0254
2015-10-18 23:51,50.0267
2015-10-18 23:51,50.0228
2015-10-18 23:51,50.024
2015-10-18 23:51,50.0204
2015-10-18 23:51,50.0213
2015-10-18 23:51,50.0185
2015-10-18 23:51,50.0196
2015-10-18 23:51,50.0188
2015-10-18 23:51,50.0219
2015-10-18 23:51,50.0229
2015-10-18 23:51,50.0231
2015-10-18 23:51,50.0247
2015-10-18 23:51,50.0271
2015-10-18 23:51,50.0279
2015-10-18 23:51,50.0277
2015-10-18 23:51,50.0292
2015-10-18 23:51,50.0293
2015-10-18 23:51,50.0261
2015-10-18 23:51,50.0273
2015-10-18 23:51,50.0292
2015-10-18 23:51,50.0287
2015-10-18 23:51,50.0287
2015-10-18 23:51,50.0288
2015-10-18 23:51,50.0245
2015-10-18 23:51,50.0264
2015-10-18 23:51,50.0253
2015-10-18 23:51,50.0238
2015-10-18 23:51,50.0232
2015-10-18 23:51,50.0224
2015-10-18 23:51,50.0224
2015-10-18 23:51,50.0207
2015-10-18 23:52,50.0213
2015-10-18 23:52,50.0224
2015-10-18 23:52,50.0219
2015-10-18 23:52,50.0232
2015-10-18 23:52,50.0234
2015-10-18 23:52,50.0232
2015-10-18 23:52,50.0216
2015-10-18 23:52,50.0191
2015-10-18 23:52,50.0183
2015-10-18 23:52,50.0184
2015-10-18 23:52,50.0185
2015-10-18 23:52,50.021
2015-10-18 23:52,50.0191
2015-10-18 23:52,50.0206
2015-10-18 23:52,50.021
2015-10-18 23:52,50.0207
2015-10-18 23:52,50.0217
2015-10-18 23:52,50.0228
2015-10-18 23:52,50.0254
2015-10-18 23:52,50.026
2015-10-18 23:52,50.0279
2015-10-18 23:52,50.0273
2015-10-18 23:52,50.0286
2015-10-18 23:52,50.0293
2015-10-18 23:52,50.0296
2015-10-18 23:52,50.0304
2015-10-18 23:52,50.0313
2015-10-18 23:52,50.0331
2015-10-18 23:52,50.0339
2015-10-18 23:52,50.0378
2015-10-18 23:52,50.0369
2015-10-18 23:52,50.0394
2015-10-18 23:52,50.039
2015-10-18 23:52,50.0381
2015-10-18 23:52,50.0385
2015-10-18 23:52,50.037
2015-10-18 23:52,50.0358
2015-10-18 23:52,50.0327
2015-10-18 23:52,50.0322
2015-10-18 23:52,50.0294
2015-10-18 23:52,50.0277
2015-10-18 23:52,50.0245
2015-10-18 23:52,50.0204
2015-10-18 23:52,50.0201
2015-10-18 23:52,50.0171
2015-10-18 23:52,50.0155
2015-10-18 23:52,50.0141
2015-10-18 23:52,50.0121
2015-10-18 23:52,50.0132
2015-10-18 23:52,50.0133
2015-10-18 23:52,50.0131
2015-10-18 23:52,50.0117
2015-10-18 23:52,50.0119
2015-10-18 23:52,50.0109
2015-10-18 23:52,50.0117
2015-10-18 23:52,50.0098
2015-10-18 23:52,50.0104
2015-10-18 23:52,50.009
2015-10-18 23:52,50.009
2015-10-18 23:52,50.0067
2015-10-18 23:53,50.004
2015-10-18 23:53,50.0033
2015-10-18 23:53,50.0041
2015-10-18 23:53,50.0036
2015-10-18 23:53,50.0057
2015-10-18 23:53,50.0024
2015-10-18 23:53,50.0027
2015-10-18 23:53,50.0045
2015-10-18 23:53,50.0035
2015-10-18 23:53,50.0024
2015-10-18 23:53,50.0054
2015-10-18 23:53,50.0045
2015-10-18 23:53,50.007
2015-10-18 23:53,50.0067
2015-10-18 23:53,50.0083
2015-10-18 23:53,50.0111
2015-10-18 23:53,50.0081
2015-10-18 23:53,50.0108
2015-10-18 23:53,50.0118
2015-10-18 23:53,50.0124
2015-10-18 23:53,50.0126
2015-10-18 23:53,50.0119
2015-10-18 23:53,50.011
2015-10-18 23:53,50.0076
2015-10-18 23:53,50.0067
2015-10-18 23:53,50.0063
2015-10-18 23:53,50.0064
2015-10-18 23:53,50.0076
2015-10-18 23:53,50.0065
2015-10-18 23:53,50.0046
2015-10-18 23:53,50.004
2015-10-18 23:53,50.0011
2015-10-18 23:53,49.9984
2015-10-18 23:53,49.9985
2015-10-18 23:53,50.001
2015-10-18 23:53,50.0034
2015-10-18 23:53,50.0047
2015-10-18 23:53,50.0085
2015-10-18 23:53,50.0117
2015-10-18 23:53,50.0122
2015-10-18 23:53,50.0144
2015-10-18 23:53,50.0158
2015-10-18 23:53,50.0173
2015-10-18 23:53,50.0187
2015-10-18 23:53,50.0227
2015-10-18 23:53,50.0254
2015-10-18 23:53,50.0266
2015-10-18 23:53,50.027
2015-10-18 23:53,50.0282
2015-10-18 23:53,50.0282
2015-10-18 23:53,50.0291
2015-10-18 23:53,50.0297
2015-10-18 23:53,50.03
2015-10-18 23:53,50.0313
2015-10-18 23:53,50.0325
2015-10-18 23:53,50.0339
2015-10-18 23:53,50.0345
2015-10-18 23:53,50.0342
2015-10-18 23:53,50.0339
2015-10-18 23:53,50.0318
2015-10-18 23:54,50.0314
2015-10-18 23:54,50.0292
2015-10-18 23:54,50.0271
2015-10-18 23:54,50.0259
2015-10-18 23:54,50.0234
2015-10-18 23:54,50.0209
2015-10-18 23:54,50.0164
2015-10-18 23:54,50.0148
2015-10-18 23:54,50.0117
2015-10-18 23:54,50.0078
2015-10-18 23:54,50.0057
2015-10-18 23:54,50.0035
2015-10-18 23:54,50.0032
2015-10-18 23:54,50.0042
2015-10-18 23:54,50.0064
2015-10-18 23:54,50.0055
2015-10-18 23:54,50.0083
2015-10-18 23:54,50.0071
2015-10-18 23:54,50.0089
2015-10-18 23:54,50.0044
2015-10-18 23:54,50.0001
2015-10-18 23:54,49.9951
2015-10-18 23:54,49.9934
2015-10-18 23:54,49.9908
2015-10-18 23:54,49.9896
2015-10-18 23:54,49.9891
2015-10-18 23:54,49.9847
2015-10-18 23:54,49.9852
2015-10-18 23:54,49.9835
2015-10-18 23:54,49.9807
2015-10-18 23:54,49.978
2015-10-18 23:54,49.9782
2015-10-18 23:54,49.9779
2015-10-18 23:54,49.976
2015-10-18 23:54,49.9776
2015-10-18 23:54,49.9787
2015-10-18 23:54,49.98
2015-10-18 23:54,49.9797
2015-10-18 23:54,49.9815
2015-10-18 23:54,49.9823
2015-10-18 23:54,49.9809
2015-10-18 23:54,49.9811
2015-10-18 23:54,49.9822
2015-10-18 23:54,49.9832
2015-10-18 23:54,49.9825
2015-10-18 23:54,49.9841
2015-10-18 23:54,49.9839
2015-10-18 23:54,49.9842
2015-10-18 23:54,49.9871
2015-10-18 23:54,49.9888
2015-10-18 23:54,49.9941
2015-10-18 23:54,49.995
2015-10-18 23:54,49.9977
2015-10-18 23:54,50.0016
2015-10-18 23:54,49.9996
2015-10-18 23:54,50.0034
2015-10-18 23:54,50.0043
2015-10-18 23:54,50.0063
2015-10-18 23:54,50.0067
2015-10-18 23:54,50.0076
2015-10-18 23:55,50.0112
2015-10-18 23:55,50.0104
2015-10-18 23:55,50.0098
2015-10-18 23:55,50.007
2015-10-18 23:55,50.0101
2015-10-18 23:55,50.012
2015-10-18 23:55,50.0154
2015-10-18 23:55,50.0176
2015-10-18 23:55,50.0229
2015-10-18 23:55,50.0259
2015-10-18 23:55,50.0278
2015-10-18 23:55,50.0276
2015-10-18 23:55,50.0279
2015-10-18 23:55,50.0303
2015-10-18 23:55,50.0298
2015-10-18 23:55,50.0304
2015-10-18 23:55,50.0327
2015-10-18 23:55,50.0305
2015-10-18 23:55,50.0299
2015-10-18 23:55,50.0264
2015-10-18 23:55,50.0242
2015-10-18 23:55,50.0211
2015-10-18 23:55,50.0226
2015-10-18 23:55,50.0206
2015-10-18 23:55,50.0209
2015-10-18 23:55,50.0216
2015-10-18 23:55,50.0197
2015-10-18 23:55,50.0208
2015-10-18 23:55,50.0185
2015-10-18 23:55,50.0159
2015-10-18 23:55,50.0154
2015-10-18 23:55,50.011
2015-10-18 23:55,50.0102
2015-10-18 23:55,50.0069
2015-10-18 23:55,50.0052
2015-10-18 23:55,50.0086
2015-10-18 23:55,50.0078
2015-10-18 23:55,50.01
2015-10-18 23:55,50.009
2015-10-18 23:55,50.008
2015-10-18 23:55,50.0083
2015-10-18 23:55,50.0071
2015-10-18 23:55,50.0093
